Bedrooms,Bathrooms,Is_Brand_New,Is_Modern,Has_Parking,City_Tier,Price_Log,House_Size_Scaled,Land_Size_Scaled
4.0,3.0,1,1,0,4,17.840862248699423,-0.007869136219991892,-0.5806154854895917
2.0,2.0,0,0,0,2,16.951004773893423,-0.8941535167633379,-0.006250850765287128
3.0,3.0,0,0,0,4,18.03501826314038,-0.08172616793193739,-0.2713422206380431
3.0,1.0,0,0,0,3,16.733281290048552,-0.8941535167633379,-0.22716032565925046
5.0,4.0,1,0,0,3,18.02763815584276,0.5091300857636266,-0.3066877366210773
3.0,2.0,0,0,0,3,16.785925023533974,-0.8616564228100818,-0.35970601059562846
4.0,4.0,0,0,0,3,17.47907220409392,-0.10634517850258589,-0.5364335905107991
4.0,3.0,0,1,0,3,17.622173047734595,-0.007869136219991892,-0.22716032565925046
4.0,4.0,0,1,0,3,17.676240269004868,-0.007869136219991892,-0.22716032565925046
4.0,4.0,1,1,0,3,17.676240269004868,0.11719543747890247,-0.3155241156168358
3.0,3.0,0,0,0,4,17.84975119611667,-0.32791627363842235,-0.2713422206380431
3.0,2.0,0,0,1,2,16.811242831518264,-0.5002493476329618,-0.2713422206380431
4.0,2.0,0,1,0,3,17.858561825798823,-0.5987253899155558,-0.5806154854895917
3.0,2.0,0,1,0,3,17.1296965626368,-0.11373088167378043,-0.1741420516846993
5.0,4.0,1,0,0,3,17.622173047734595,0.4771253720217835,0.2146586241286762
5.0,3.0,0,0,0,1,16.38045991542581,-0.7464394533394468,-0.8457068553623477
4.0,3.0,1,1,0,3,17.47907220409392,-0.10634517850258589,-0.49225169553200643
3.0,2.0,0,0,0,2,16.785925023533974,-0.8124184016687848,-0.5055062640256442
3.0,3.0,0,0,0,4,18.05683731053502,-0.2456887783324564,-0.05043274574407979
3.0,3.0,0,0,0,3,17.034386382832476,-0.7631803805274878,-0.4038879055744211
4.0,2.0,0,1,0,3,17.822843743196746,-0.2540592419264769,-0.1387965357016651
5.0,4.0,0,0,0,5,17.7473361906886,-0.2540592419264769,-0.18297843068045777
5.0,5.0,0,1,0,4,18.819456863909732,0.976891286605948,0.12629483417109086
5.0,2.0,1,1,0,1,17.576710673657836,0.2383209694864931,-0.22716032565925046
3.0,1.0,0,0,1,2,16.64872390202049,-0.7464394533394468,-0.4038879055744211
4.0,4.0,1,1,1,3,17.356469882001587,-0.45101132649166487,-0.49225169553200643
4.0,4.0,1,0,0,3,17.565014633894645,0.06352599443488875,-0.44806980055321377
5.0,3.0,0,0,0,3,17.86729550576758,-0.007869136219991892,0.8332051538317735
3.0,2.0,0,0,1,1,16.835935444108635,-0.8449154956220408,-0.4789971270383686
3.0,2.0,0,0,0,3,17.073607095985757,-0.8941535167633379,-0.22716032565925046
4.0,3.0,1,0,0,2,17.281246460764002,-0.5002493476329618,-0.5806154854895917
3.0,3.0,1,1,0,2,17.50439001207821,-0.37715429477971935,-0.47457893754048935
4.0,3.0,0,1,0,4,17.795192211866237,-0.37715429477971935,-0.47457893754048935
8.0,5.0,0,0,0,6,18.792244300384848,2.207841815138373,0.05560380220502254
3.0,1.0,0,0,1,1,16.556350581889475,-0.7464394533394468,0.6564775739166029
3.0,2.0,0,0,0,3,17.09265529095645,-0.8769202093638838,-0.5806154854895917
3.0,2.0,0,0,0,2,16.99356438831222,-0.8695345061926893,-0.5187608325192821
3.0,2.0,0,0,0,2,16.785925023533974,-0.808479359977481,-0.5055062640256442
4.0,2.0,0,0,0,3,16.90655301132259,-0.5987253899155558,-0.49225169553200643
3.0,3.0,0,0,0,2,17.19990082131005,-0.03248814679064039,-0.49225169553200643
5.0,5.0,0,0,0,4,17.98989782785991,-0.09649757427432648,-0.22716032565925046
4.0,4.0,1,0,0,3,17.4264284706085,-0.0009758132602103115,-0.5364335905107991
6.0,3.0,0,0,0,4,18.683045008419857,-0.0290414853107496,4.367756752135186
3.0,3.0,1,1,0,2,17.37085861945369,-0.40177330535036787,-0.5143426430214028
4.0,4.0,0,1,1,4,18.09217667698033,0.4352730540516811,-0.22716032565925046
5.0,4.0,0,0,0,5,18.19126757962456,0.730701180899463,-0.006250850765287128
3.0,1.0,0,0,0,3,16.99356438831222,-0.8941535167633379,-0.5028553503269166
3.0,2.0,0,1,0,2,17.09265529095645,-0.7956774744807439,-0.49225169553200643
4.0,3.0,0,1,0,2,17.327055996795295,-0.2540592419264769,-0.44806980055321377
4.0,4.0,1,1,0,3,17.466168799258014,-0.20482122078517986,-0.44806980055321377
3.0,3.0,1,1,0,3,17.47907220409392,-0.3032972630677739,0.17047672914988352
3.0,3.0,1,1,1,2,16.90655301132259,-0.8941535167633379,-0.5806154854895917
3.0,2.0,0,0,0,2,17.111347423968603,-0.6248215411204433,-0.22716032565925046
4.0,4.0,0,0,0,2,17.576710673657836,-0.007869136219991892,-0.5806154854895917
4.0,4.0,1,1,0,3,17.676240269004868,-0.007869136219991892,-0.3155241156168358
5.0,4.0,0,0,0,4,19.519293032620475,2.700222026551343,2.4944444050343773
5.0,3.0,0,0,0,2,17.26549810379586,-0.48252366002209496,-0.5806154854895917
6.0,5.0,0,1,0,6,19.008467408854486,0.976891286605948,0.32688063737480955
6.0,4.0,0,0,1,3,17.24949776244942,-0.15558319964388287,0.6564775739166029
3.0,2.0,1,1,1,2,16.951004773893423,-0.5987253899155558,-0.5806154854895917
5.0,5.0,0,0,0,5,19.33697147582652,0.4845110751929781,1.8935706333227973
3.0,2.0,0,0,0,3,17.576710673657836,-0.7464394533394468,-0.4038879055744211
3.0,3.0,0,0,1,3,17.09265529095645,-0.7021252343122796,-0.18297843068045777
4.0,3.0,0,0,1,4,16.811242831518264,-0.5002493476329618,-0.22716032565925046
4.0,4.0,0,1,0,5,19.231610960168695,0.4845110751929781,0.25884051910746886
3.0,2.0,1,0,0,1,16.61887093887081,-0.007869136219991892,-0.22716032565925046
4.0,3.0,0,1,1,3,17.49181122987135,-0.10634517850258589,-0.1387965357016651
4.0,3.0,0,1,0,3,17.565014633894645,-0.27867825249712536,-0.44806980055321377
5.0,4.0,0,1,0,4,19.855765269241687,1.026129307747245,2.1586620031955532
4.0,3.0,1,0,1,4,18.05683731053502,0.3367970117690871,-0.49225169553200643
3.0,1.0,0,0,0,3,16.99356438831222,-0.9276353711394197,-0.5028553503269166
5.0,5.0,1,0,0,3,18.05683731053502,0.47761775223319647,0.6564775739166029
2.0,1.0,0,1,0,2,16.951004773893423,-1.1339426797214542,-0.5408517800086784
4.0,3.0,1,1,0,3,17.49181122987135,-0.15558319964388287,-0.18297843068045777
10.0,4.0,0,1,0,1,17.717483227538917,1.715461603725403,0.6564775739166029
4.0,3.0,0,0,0,3,17.37085861945369,-0.3421952997693985,-0.49225169553200643
4.0,4.0,0,1,0,6,19.209138104316636,0.976891286605948,0.6564775739166029
3.0,2.0,1,1,1,3,17.111347423968603,-0.8769202093638838,-0.5806154854895917
4.0,4.0,1,1,0,3,17.676240269004868,-0.18020221021453137,-0.3155241156168358
3.0,4.0,0,0,0,4,17.576710673657836,-0.15558319964388287,-0.22716032565925046
5.0,5.0,0,1,0,4,18.819456863909732,0.976891286605948,0.12629483417109086
4.0,3.0,0,0,0,2,17.49181122987135,0.0906069060626021,-0.4038879055744211
4.0,4.0,0,0,0,2,18.024670794614956,-0.29689632031940527,-0.4127242845701796
3.0,2.0,0,0,0,2,17.073607095985757,-0.7464394533394468,-0.006250850765287128
3.0,3.0,0,1,0,5,18.064005800013632,-0.5002493476329618,-0.47457893754048935
5.0,4.0,0,0,0,5,18.197537192638155,-0.007869136219991892,0.39138620404384683
5.0,4.0,0,0,0,3,17.37085861945369,-0.1550908194324699,-0.49225169553200643
5.0,3.0,0,0,0,2,17.26549810379586,-0.48892460277046357,-0.5806154854895917
5.0,4.0,0,0,0,4,17.98989782785991,0.1152259166332506,-0.08577826172711396
3.0,2.0,0,0,1,2,17.1296965626368,-0.8941535167633379,-0.7573430654047624
4.0,2.0,0,0,0,6,18.82614585206053,0.4845110751929781,0.2146586241286762
4.0,3.0,0,0,0,5,18.258161814454592,0.2875589906277901,0.3030224140862615
4.0,4.0,0,0,1,5,18.064005800013632,0.3860350329103841,0.5548592154653799
2.0,1.0,0,0,0,2,16.213405830762646,-0.8941535167633379,-0.5806154854895917
4.0,3.0,0,1,0,4,17.47907220409392,0.0906069060626021,-0.5629427274980747
5.0,4.0,0,0,0,4,18.60300230074632,1.863175667149294,0.17047672914988352
3.0,2.0,0,0,0,1,17.47907220409392,-0.7464394533394468,-0.4038879055744211
4.0,3.0,0,0,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
3.0,3.0,0,0,0,3,17.281246460764002,-0.2540592419264769,-0.3155241156168358
4.0,3.0,0,1,0,4,18.05683731053502,0.0906069060626021,-0.49225169553200643
4.0,4.0,0,0,0,3,18.132998671500584,0.7799392020407601,-0.05043274574407979
3.0,2.0,0,0,0,2,17.182806387950748,-0.7464394533394468,-0.4038879055744211
3.0,2.0,0,0,0,2,16.61887093887081,-0.7464394533394468,-0.22716032565925046
4.0,3.0,0,0,0,3,17.565014633894645,-0.27867825249712536,-0.44806980055321377
2.0,1.0,0,0,0,1,14.22097566607244,-0.8148803027258497,1.540115473492456
3.0,2.0,0,0,0,2,17.1296965626368,-0.3525352842090709,-0.2713422206380431
5.0,5.0,0,1,0,4,18.819456863909732,0.976891286605948,0.12629483417109086
2.0,2.0,0,0,0,5,17.281246460764002,-0.9926295590459319,-0.4038879055744211
4.0,3.0,0,0,0,4,17.182806387950748,-0.20482122078517986,-0.18297843068045777
5.0,2.0,1,1,0,1,17.576710673657836,0.2383209694864931,-0.22716032565925046
3.0,3.0,0,0,0,6,17.45309671769066,-0.7464394533394468,-0.8457068553623477
4.0,3.0,0,0,1,5,17.7667542765457,-0.2737544503829957,-0.6203791909705052
6.0,2.0,0,0,0,3,17.429127527577663,-0.10634517850258589,0.7121467615898815
5.0,4.0,0,1,0,4,17.822843743196746,0.2383209694864931,-0.22716032565925046
3.0,4.0,0,0,0,6,19.275096072108433,0.730701180899463,-0.4569061795489723
3.0,2.0,0,0,0,5,18.142949002353753,-0.007869136219991892,1.120387471193926
5.0,4.0,0,1,0,6,19.33697147582652,0.4845110751929781,0.020258286221988532
2.0,2.0,0,1,0,6,18.858935674883522,2.207841815138373,0.05560380220502254
4.0,4.0,0,1,0,2,17.553180176247643,-0.10634517850258589,-0.05043274574407979
3.0,2.0,0,1,0,2,16.860032995687696,-0.9000620793002935,-0.5187608325192821
5.0,4.0,0,0,0,3,17.622173047734595,0.2432447716006228,0.2146586241286762
3.0,2.0,1,1,1,3,17.16541464523888,-0.8769202093638838,-0.5806154854895917
4.0,4.0,0,0,0,2,17.576710673657836,-0.007869136219991892,-0.5806154854895917
5.0,5.0,0,0,0,5,19.41393251696265,2.946412132257828,1.540115473492456
6.0,4.0,0,0,0,4,19.583831553758046,2.355555878562264,3.1306636927289917
6.0,6.0,0,0,0,5,18.420680743952367,1.961651709431888,1.540115473492456
3.0,3.0,0,0,0,1,16.454567887579532,-0.7464394533394468,-0.8457068553623477
3.0,2.0,1,1,1,2,16.785925023533974,-0.8941535167633379,-0.49225169553200643
3.0,2.0,0,0,0,2,16.90655301132259,-0.8124184016687848,-0.3906333370807833
5.0,4.0,0,0,0,6,18.60300230074632,-0.007869136219991892,1.7168430534076267
3.0,2.0,1,1,0,3,17.466168799258014,-0.2540592419264769,-0.4038879055744211
5.0,5.0,0,1,0,3,18.184958410431296,1.616985561442809,-0.5806154854895917
2.0,2.0,0,1,0,3,16.811242831518264,-0.7464394533394468,-0.44806980055321377
4.0,2.0,0,0,0,3,17.47907220409392,0.730701180899463,0.22349500312443468
4.0,4.0,0,0,0,5,18.258161814454592,0.632225138616869,-0.22716032565925046
5.0,4.0,0,1,0,4,18.369387449564815,0.927653265464651,-0.4038879055744211
6.0,4.0,0,1,0,5,18.410630408098864,0.1890829483451961,-0.05043274574407979
4.0,3.0,0,0,0,5,17.893048001869992,-0.007869136219991892,-0.22716032565925046
5.0,6.0,1,1,0,5,18.497641785088494,1.469271498018918,-0.1387965357016651
4.0,3.0,0,1,0,5,18.19126757962456,-0.007869136219991892,-0.08577826172711396
3.0,3.0,0,1,0,3,17.356469882001587,-0.45101132649166487,-0.49225169553200643
5.0,3.0,0,0,0,4,18.197537192638155,-0.3525352842090709,-0.35970601059562846
6.0,5.0,0,1,0,3,17.576710673657836,0.533749096334275,-0.49225169553200643
4.0,4.0,0,0,0,1,17.24949776244942,-0.40177330535036787,-0.20948756766773344
4.0,4.0,1,1,0,4,17.686711568872166,-0.20482122078517986,-0.3155241156168358
3.0,1.0,0,0,0,4,18.647019186163096,-0.3525352842090709,0.9038961857978418
4.0,3.0,0,1,0,5,17.341871082580436,-0.40177330535036787,-0.6778156544429356
4.0,4.0,1,1,0,3,17.717483227538917,0.2383209694864931,-0.5806154854895917
9.0,8.0,1,1,0,5,19.11382792451231,2.946412132257828,0.6564775739166029
2.0,1.0,1,0,0,3,16.523560759066484,-1.3274481028067513,-0.8898887503411405
3.0,4.0,0,1,1,6,19.275096072108433,0.730701180899463,-0.4038879055744211
4.0,3.0,0,1,0,4,18.05683731053502,0.0906069060626021,-0.49225169553200643
4.0,5.0,0,0,0,5,18.390221536467656,0.3860350329103841,-0.22716032565925046
5.0,3.0,0,0,1,3,17.893048001869992,-0.08172616793193739,-0.2713422206380431
5.0,4.0,0,0,0,3,17.45309671769066,-0.5785378012476241,-0.49225169553200643
4.0,2.0,0,0,0,3,17.281246460764002,-0.007869136219991892,-0.05043274574407979
3.0,2.0,0,0,0,1,16.52022185780097,0.2383209694864931,0.12629483417109086
5.0,2.0,0,1,1,6,16.951004773893423,-0.057107157361288886,0.2146586241286762
3.0,2.0,1,1,0,3,16.929025867174648,-0.7218204427687983,-0.2890149786295601
6.0,2.0,0,0,0,1,17.23323724157764,-0.7464394533394468,0.3030224140862615
4.0,2.0,0,0,0,3,17.19990082131005,-0.17035460598627197,-0.22716032565925046
4.0,2.0,0,0,0,4,17.7073308560749,0.1398449272038991,-0.1387965357016651
4.0,3.0,1,1,0,3,17.576710673657836,-0.3525352842090709,-0.44806980055321377
5.0,4.0,0,0,0,3,17.37085861945369,-0.3032972630677739,-0.22716032565925046
4.0,4.0,0,0,0,3,17.822843743196746,0.2383209694864931,-0.22716032565925046
4.0,3.0,1,1,0,5,17.840862248699423,0.09946974986803556,-0.5806154854895917
4.0,2.0,0,0,1,2,17.182806387950748,-0.007869136219991892,-0.44806980055321377
5.0,4.0,0,0,0,3,18.049617062561534,0.4845110751929781,0.6564775739166029
3.0,2.0,0,1,0,2,16.759949537130716,-0.8055250787090033,-0.1387965357016651
5.0,3.0,0,0,0,6,18.951308995014536,-0.03248814679064039,0.6564775739166029
4.0,4.0,1,1,0,4,17.686711568872166,-0.20482122078517986,-0.3155241156168358
5.0,6.0,0,0,0,5,18.258161814454592,1.173843371171136,-0.22716032565925046
3.0,3.0,1,1,0,3,17.47907220409392,-0.3032972630677739,0.17047672914988352
4.0,3.0,0,1,1,2,17.19990082131005,-0.6804605050101089,-0.5806154854895917
4.0,3.0,0,0,0,2,17.45309671769066,-0.22944023135582836,-0.35970601059562846
5.0,3.0,0,0,0,5,17.875953568510692,-0.15558319964388287,0.7006594688953955
4.0,3.0,0,0,0,4,17.909855120186375,0.3367970117690871,0.2765132770989859
3.0,3.0,0,0,0,4,17.665658159674333,-0.24913543981234718,-0.3155241156168358
4.0,3.0,0,0,0,5,17.840862248699423,0.0413688849213051,-0.5806154854895917
4.0,3.0,0,1,0,5,18.03501826314038,-0.007869136219991892,-0.06192003843856595
3.0,2.0,0,0,0,1,16.883563493097892,-0.5869082648416446,-0.35970601059562846
2.0,1.0,0,1,0,2,16.972510979114386,-1.1157246118991744,-0.5364335905107991
4.0,4.0,0,1,0,5,18.29284737244248,0.7385792642820705,-0.24483308365076745
4.0,4.0,1,1,0,2,18.19126757962456,0.2383209694864931,0.3030224140862615
5.0,3.0,0,1,0,4,17.686711568872166,0.1890829483451961,-0.15646929369318213
3.0,2.0,0,0,0,2,16.785925023533974,-0.22944023135582836,-0.35970601059562846
4.0,3.0,0,0,0,1,16.489659207390805,-0.7464394533394468,-0.6689792754471771
3.0,2.0,1,0,0,2,16.883563493097892,-0.8449154956220408,-0.49225169553200643
6.0,3.0,0,0,0,4,17.909855120186375,0.4086845226353807,0.7006594688953955
4.0,3.0,0,0,1,6,18.410630408098864,0.3614160223397356,-0.22716032565925046
5.0,3.0,0,1,0,5,18.560442686327523,0.3367970117690871,0.4797499940014322
4.0,3.0,0,1,0,3,17.19990082131005,-0.2895106171482107,-0.49225169553200643
4.0,4.0,1,1,0,4,17.822843743196746,0.2383209694864931,-0.49225169553200643
4.0,2.0,0,0,0,5,17.80449460452855,-0.007869136219991892,0.4797499940014322
4.0,4.0,0,1,0,4,18.03501826314038,-0.20482122078517986,-0.42597885306381744
6.0,2.0,0,0,0,2,17.599700191882537,-0.5987253899155558,-0.5806154854895917
4.0,2.0,0,0,0,3,17.399029496420383,-0.006391995585752981,-0.5187608325192821
3.0,2.0,0,0,0,1,17.054189010128656,-0.5002493476329618,0.2058222451329177
3.0,2.0,0,1,0,1,16.883563493097892,-0.2540592419264769,-0.35970601059562846
5.0,3.0,1,1,0,2,17.26549810379586,-0.2540592419264769,-0.5806154854895917
3.0,2.0,0,0,0,2,16.897420527759316,-0.8606716623872559,-0.5806154854895917
5.0,6.0,0,1,0,4,18.683045008419857,0.4845110751929781,0.6564775739166029
3.0,3.0,0,0,1,3,17.111347423968603,-0.3525352842090709,-0.5364335905107991
4.0,3.0,0,1,0,3,17.216707939626428,-0.3234848517357056,-0.5099244535235236
4.0,3.0,0,0,0,4,17.782021748676488,-0.10634517850258589,0.3472043090650542
4.0,3.0,0,0,0,6,18.258161814454592,0.2875589906277901,0.3030224140862615
7.0,6.0,0,1,0,5,19.806975105072254,3.438792343670798,4.986303281838284
5.0,5.0,0,1,0,4,18.819456863909732,0.976891286605948,0.12629483417109086
6.0,4.0,0,0,0,4,17.909855120186375,0.4086845226353807,0.9657508387681515
4.0,3.0,0,1,0,2,17.822843743196746,0.4845110751929781,-0.08577826172711396
6.0,5.0,0,0,0,2,17.958645284355807,0.3614160223397356,-0.5806154854895917
5.0,4.0,0,1,0,4,18.132998671500584,0.3860350329103841,-0.5629427274980747
4.0,5.0,0,1,0,3,17.717483227538917,0.1398449272038991,-0.2801785996338016
5.0,4.0,0,0,0,3,18.02020317735524,-0.15558319964388287,0.0732765601965397
4.0,4.0,0,0,0,5,18.132998671500584,0.730701180899463,0.12629483417109086
4.0,3.0,0,0,1,6,17.576710673657836,-0.27867825249712536,-0.5364335905107991
5.0,4.0,0,0,0,3,17.576710673657836,-0.2737544503829957,-0.5452699695065576
4.0,3.0,0,0,1,3,17.822843743196746,0.1053783124049912,0.2146586241286762
4.0,3.0,0,1,0,5,18.720785336402702,-0.007869136219991892,3.32506403063568
4.0,3.0,0,0,0,4,17.95067711470663,-0.1654308038721423,1.7168430534076267
5.0,3.0,0,1,0,2,17.622173047734595,0.002470848219680478,0.03793104421350554
4.0,4.0,1,1,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
5.0,4.0,0,0,0,4,18.132998671500584,0.2383209694864931,0.6564775739166029
3.0,2.0,0,0,0,3,17.622173047734595,-0.2540592419264769,1.0099327337469441
4.0,4.0,0,0,0,5,18.042344303232454,-0.007869136219991892,-0.5452699695065576
5.0,3.0,0,0,0,2,18.410630408098864,-0.37715429477971935,0.6564775739166029
4.0,3.0,0,0,0,5,17.216707939626428,-0.7464394533394468,-0.4038879055744211
4.0,3.0,0,0,0,3,17.37085861945369,0.5583681069049236,-0.35970601059562846
5.0,4.0,0,1,0,5,18.48833939242618,0.1398449272038991,0.3472043090650542
3.0,2.0,0,0,0,2,16.588099280204055,-0.6972014321981498,0.39138620404384683
5.0,5.0,0,1,0,6,19.209138104316636,0.976891286605948,0.6564775739166029
3.0,2.0,0,0,1,3,16.860032995687696,-0.8941535167633379,0.7448413638741882
3.0,2.0,0,0,0,3,18.049617062561534,-0.007869136219991892,-0.49225169553200643
2.0,1.0,0,0,0,2,16.61887093887081,-1.1895816436111197,-0.5364335905107991
5.0,4.0,0,0,0,4,19.519293032620475,2.700222026551343,2.4944444050343773
2.0,2.0,0,0,0,5,17.073607095985757,-0.3525352842090709,-0.4215606635659382
