Bedrooms,Bathrooms,Is_Brand_New,Is_Modern,Has_Parking,City_Tier,Price_Log,House_Size_Scaled,Land_Size_Scaled
3.0,3.0,0,0,1,4,17.822843743196746,-0.007869136219991892,-0.006250850765287128
4.0,3.0,1,0,0,5,17.840862248699423,-0.08172616793193739,-0.5806154854895917
4.0,3.0,0,1,0,2,18.119575651168443,0.4845110751929781,13.380863327808889
3.0,2.0,0,0,0,5,17.576710673657836,-0.10634517850258589,0.5681137839590175
5.0,2.0,0,0,0,3,17.341871082580436,-0.007869136219991892,-0.2713422206380431
3.0,3.0,1,1,1,2,17.034386382832476,-0.8498392977361705,-0.49225169553200643
3.0,3.0,1,1,0,2,17.37085861945369,-0.8449154956220408,-0.5099244535235236
4.0,4.0,1,0,0,2,17.576710673657836,0.05367839020662935,-0.5806154854895917
4.0,3.0,0,0,0,4,17.676240269004868,-0.2540592419264769,-0.18297843068045777
6.0,4.0,0,0,0,6,18.420680743952367,-0.007869136219991892,-0.22716032565925046
4.0,3.0,0,0,0,2,17.822843743196746,0.2383209694864931,-0.44806980055321377
7.0,5.0,0,1,0,3,19.11382792451231,0.4845110751929781,1.805206843365212
5.0,4.0,0,0,0,5,18.48833939242618,0.1398449272038991,0.3472043090650542
5.0,5.0,0,1,0,6,19.06253463012476,3.438792343670798,0.39138620404384683
7.0,6.0,0,0,0,5,19.344939645475698,0.976891286605948,2.070298213237968
3.0,3.0,0,1,0,2,17.347736202032834,-0.507580888980901,-0.5806154854895917
3.0,2.0,1,1,1,3,17.111347423968603,-0.8769202093638838,-0.5806154854895917
6.0,3.0,0,0,0,1,17.14771506813948,0.4845110751929781,-0.22716032565925046
4.0,3.0,1,1,0,3,17.776323727561852,-0.13096418907323437,-0.22716032565925046
3.0,2.0,1,1,0,3,17.49181122987135,-0.5002493476329618,0.17047672914988352
4.0,3.0,0,1,0,2,17.296750647299966,-0.10634517850258589,-0.09461464072287246
4.0,2.0,0,0,0,4,17.622173047734595,-0.007869136219991892,-0.22716032565925046
4.0,4.0,1,1,0,3,17.676240269004868,0.09848498944520961,-0.3155241156168358
4.0,4.0,0,0,0,6,19.33697147582652,0.4845110751929781,0.8332051538317735
5.0,4.0,0,1,0,4,17.717483227538917,0.2383209694864931,-0.22716032565925046
6.0,5.0,0,0,0,5,18.75715298057358,0.5829871174755721,1.0099327337469441
5.0,5.0,0,1,0,3,18.132998671500584,0.2383209694864931,-0.22716032565925046
3.0,3.0,0,0,0,3,17.45309671769066,-0.5002493476329618,-0.6424701384599015
3.0,3.0,1,0,0,2,16.951004773893423,-0.8498392977361705,-0.49225169553200643
5.0,7.0,0,1,0,6,19.33697147582652,3.438792343670798,0.39138620404384683
6.0,4.0,0,1,0,6,20.024100584060903,0.4845110751929781,0.9657508387681515
3.0,2.0,0,0,0,3,16.929025867174648,-0.7208356823459724,-0.44806980055321377
5.0,5.0,0,1,0,6,19.209138104316636,0.976891286605948,0.6564775739166029
5.0,4.0,0,1,0,4,17.717483227538917,0.4845110751929781,-0.22716032565925046
4.0,4.0,0,1,0,4,18.05683731053502,0.0906069060626021,-0.49225169553200643
4.0,4.0,1,0,0,2,17.576710673657836,-0.007869136219991892,-0.5806154854895917
3.0,2.0,0,0,0,1,16.749367427800177,-0.8695345061926893,-0.35970601059562846
5.0,3.0,0,0,1,6,18.29284737244248,-0.007869136219991892,-0.3155241156168358
3.0,3.0,1,1,0,3,17.50439001207821,-0.37715429477971935,-0.47457893754048935
2.0,1.0,0,0,0,1,16.166885815127753,-0.45101132649166487,-0.49225169553200643
5.0,3.0,0,1,0,4,17.686711568872166,0.1890829483451961,-0.15646929369318213
4.0,4.0,0,1,0,1,17.565014633894645,0.8370553065646645,-0.05043274574407979
4.0,4.0,1,1,0,2,17.49181122987135,0.0906069060626021,-0.5806154854895917
4.0,4.0,1,1,0,4,17.686711568872166,-0.20482122078517986,-0.3155241156168358
8.0,4.0,0,0,0,1,17.72753356339242,0.4845110751929781,-0.18297843068045777
4.0,3.0,0,1,0,2,17.356469882001587,-0.3525352842090709,-0.6689792754471771
4.0,3.0,0,0,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
5.0,5.0,0,1,0,6,19.209138104316636,0.976891286605948,0.6564775739166029
4.0,4.0,0,1,0,5,18.28141867661886,0.7385792642820705,-0.24483308365076745
5.0,4.0,0,1,0,6,19.008467408854486,0.878415244323354,0.10420388668169453
2.0,2.0,0,0,0,2,17.182806387950748,-0.7464394533394468,-0.49225169553200643
6.0,6.0,0,1,0,4,19.92475814072864,2.4540319208448578,0.4797499940014322
3.0,2.0,0,0,0,2,17.50439001207821,-0.5248683582036103,-0.5408517800086784
3.0,3.0,0,0,0,2,17.182806387950748,-0.18512601232866108,-0.44806980055321377
5.0,3.0,0,0,0,5,18.09217667698033,0.2383209694864931,0.7448413638741882
5.0,4.0,1,1,0,4,18.884414760184505,0.878415244323354,1.4959335785136634
2.0,1.0,0,0,0,2,16.972510979114386,-0.9177877669111604,-0.5364335905107991
9.0,8.0,0,1,0,4,19.583831553758046,2.946412132257828,1.540115473492456
5.0,5.0,0,0,0,6,18.720785336402702,0.976891286605948,0.4620772360099152
4.0,4.0,0,0,0,3,17.399029496420383,-0.3525352842090709,-0.22716032565925046
3.0,2.0,0,0,1,2,17.111347423968603,-0.6972014321981498,0.5239318889802248
3.0,2.0,0,0,0,1,16.61887093887081,-1.0172485696165803,-0.9782525402987258
4.0,3.0,0,0,0,4,17.676240269004868,-0.5002493476329618,0.2146586241286762
5.0,4.0,0,1,0,6,19.450300161133523,0.4845110751929781,0.020258286221988532
5.0,3.0,0,0,1,5,17.26549810379586,0.1890829483451961,-0.05043274574407979
4.0,3.0,0,0,0,5,17.785802471516394,-0.27867825249712536,-0.35970601059562846
3.0,2.0,0,0,0,3,16.733281290048552,-0.9266506107165938,-0.2713422206380431
5.0,3.0,0,0,0,5,16.951004773893423,-0.8941535167633379,-0.7573430654047624
4.0,3.0,1,0,0,5,17.840862248699423,-0.007869136219991892,-0.5806154854895917
4.0,4.0,0,0,0,3,17.47907220409392,-0.17035460598627197,-0.5629427274980747
3.0,1.0,0,0,0,1,16.364955728889846,-0.9433915379046348,-0.49225169553200643
5.0,4.0,0,0,0,5,17.751250090009737,-0.18020221021453137,0.3030224140862615
4.0,3.0,0,0,1,6,17.576710673657836,-0.27867825249712536,-0.5364335905107991
4.0,4.0,1,0,0,3,17.95067711470663,0.4224711685549439,-0.4038879055744211
5.0,3.0,0,0,0,4,17.686711568872166,-0.007869136219991892,1.120387471193926
4.0,4.0,1,1,0,3,17.466168799258014,-0.20482122078517986,-0.44806980055321377
8.0,4.0,0,1,0,5,19.963978853881923,0.4845110751929781,9.22776519980238
3.0,1.0,0,0,0,5,17.7073308560749,-0.45101132649166487,0.10862207617957387
3.0,2.0,1,0,0,1,17.565014633894645,-0.10634517850258589,-0.059269124739838294
3.0,3.0,1,1,0,3,17.466168799258014,-0.20482122078517986,-0.44806980055321377
5.0,5.0,0,1,0,4,18.792244300384848,0.29592945422181055,0.6564775739166029
2.0,2.0,0,0,0,1,16.556350581889475,-0.8449154956220408,-0.5806154854895917
4.0,4.0,0,1,0,3,18.342719202482655,0.2383209694864931,-0.1741420516846993
7.0,4.0,0,1,0,6,18.819456863909732,0.976891286605948,0.39138620404384683
5.0,4.0,0,1,0,5,18.48833939242618,0.1398449272038991,0.3472043090650542
5.0,3.0,0,0,0,2,17.43985149094064,-0.5780454210362111,0.37371344605232987
4.0,3.0,0,0,0,5,18.19126757962456,-0.15558319964388287,-0.05043274574407979
4.0,3.0,0,0,0,2,17.356469882001587,-0.27867825249712536,-0.5806154854895917
3.0,3.0,0,1,0,4,18.02763815584276,-0.5002493476329618,-0.4038879055744211
3.0,3.0,0,0,0,4,18.05683731053502,-0.2456887783324564,-0.05043274574407979
4.0,3.0,0,1,0,6,18.29284737244248,0.7385792642820705,-0.24483308365076745
5.0,2.0,0,0,0,2,17.37085861945369,-0.2540592419264769,0.4797499940014322
4.0,4.0,0,0,0,5,17.98989782785991,0.3860350329103841,0.5548592154653799
5.0,3.0,0,0,0,5,18.184958410431296,0.2383209694864931,0.4797499940014322
6.0,4.0,0,1,0,3,18.28141867661886,2.4540319208448578,-0.1873966201783371
4.0,4.0,0,0,0,3,17.47907220409392,0.0955307081767318,-0.44806980055321377
5.0,5.0,0,1,1,6,19.06253463012476,1.173843371171136,0.39138620404384683
5.0,3.0,0,0,0,4,17.893048001869992,-0.10634517850258589,-0.18297843068045777
8.0,3.0,0,0,0,5,17.466168799258014,-0.27867825249712536,0.020258286221988532
3.0,3.0,1,1,1,2,16.883563493097892,-0.8941535167633379,-0.5364335905107991
4.0,4.0,0,0,0,5,17.822843743196746,0.4845110751929781,-0.22716032565925046
7.0,6.0,0,0,0,5,18.59042351853946,1.715461603725403,-0.05043274574407979
4.0,3.0,0,0,0,1,16.61887093887081,-0.2540592419264769,-0.1387965357016651
4.0,3.0,0,0,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
4.0,4.0,0,1,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
4.0,2.0,0,1,0,5,18.304146927696415,0.2383209694864931,0.39138620404384683
4.0,3.0,0,0,0,3,16.951004773893423,-0.10634517850258589,-0.49225169553200643
5.0,4.0,0,0,0,3,18.049617062561534,0.4845110751929781,0.6564775739166029
3.0,3.0,0,0,1,2,17.034386382832476,-0.7464394533394468,-0.8103613393793135
4.0,2.0,0,1,0,2,17.341871082580436,-0.2540592419264769,-0.3155241156168358
3.0,2.0,0,0,0,5,17.72753356339242,-0.7464394533394468,-0.44806980055321377
4.0,4.0,0,0,0,4,17.95067711470663,0.5829871174755721,-0.4038879055744211
2.0,2.0,0,0,0,2,17.49686174565742,-0.2964039401079923,0.059138353803326035
4.0,2.0,0,0,0,4,17.98989782785991,-0.09649757427432648,-0.22716032565925046
3.0,2.0,0,0,0,3,16.64872390202049,-0.9128639647970307,-0.3066877366210773
5.0,5.0,1,0,1,2,17.281246460764002,-0.5002493476329618,-1.1107982252351036
5.0,3.0,0,0,0,2,17.37085861945369,-0.37715429477971935,-0.7573430654047624
6.0,4.0,0,0,1,1,16.64872390202049,-0.5002493476329618,-0.7131611704259697
4.0,3.0,0,0,0,3,17.565014633894645,0.1890829483451961,-0.49225169553200643
3.0,3.0,0,1,0,2,16.99356438831222,-0.45101132649166487,-0.49225169553200643
5.0,4.0,0,0,0,5,18.12630968334979,1.223081392312433,-0.09461464072287246
6.0,3.0,0,0,0,4,17.565014633894645,-0.11126898061671558,0.2146586241286762
4.0,4.0,0,1,0,5,18.049617062561534,0.3860350329103841,-0.22716032565925046
4.0,3.0,0,1,0,4,19.11382792451231,-0.3190534298329889,0.17047672914988352
5.0,5.0,0,1,0,6,19.209138104316636,0.976891286605948,0.6564775739166029
3.0,2.0,0,0,1,3,16.733281290048552,-0.7159118802318427,0.2146586241286762
6.0,5.0,0,0,0,4,17.909855120186375,0.2383209694864931,-0.5143426430214028
3.0,2.0,0,1,0,2,17.073607095985757,-0.7956774744807439,-0.22716032565925046
3.0,2.0,1,1,1,3,17.111347423968603,-0.8769202093638838,-0.5806154854895917
4.0,2.0,0,1,0,5,18.304146927696415,0.2383209694864931,0.39138620404384683
5.0,3.0,1,0,0,2,17.296750647299966,-0.03248814679064039,-0.44806980055321377
5.0,3.0,0,0,1,2,17.281246460764002,-0.8202964850513923,-0.7043247914302112
3.0,2.0,0,0,0,3,16.90655301132259,-0.7612108596818359,-0.4038879055744211
5.0,3.0,0,0,0,2,17.43985149094064,-0.5770606606133851,0.37371344605232987
4.0,6.0,0,0,0,4,17.717483227538917,0.2383209694864931,-0.49225169553200643
3.0,1.0,0,0,0,2,17.09265529095645,0.730701180899463,0.12629483417109086
4.0,3.0,0,0,1,4,17.875953568510692,-0.007869136219991892,0.03793104421350554
5.0,3.0,0,0,0,2,17.43985149094064,-0.5741063793449074,0.39138620404384683
4.0,4.0,0,0,0,3,17.565014633894645,-0.09354329300584867,-0.44806980055321377
4.0,3.0,0,0,0,4,18.31532022829454,0.7799392020407601,0.2765132770989859
4.0,5.0,0,0,0,5,18.37985874943211,0.322025605426698,-0.22716032565925046
5.0,3.0,0,1,0,2,17.399029496420383,0.0906069060626021,-0.18297843068045777
4.0,4.0,0,0,0,2,17.676240269004868,-0.20482122078517986,-0.5806154854895917
4.0,3.0,0,0,0,1,17.599700191882537,-0.36730669055146,0.2058222451329177
6.0,5.0,0,0,0,5,18.369387449564815,0.4845110751929781,-0.4038879055744211
6.0,5.0,0,0,0,3,17.822843743196746,20.96752786997253,0.12629483417109086
5.0,3.0,0,0,0,3,17.43985149094064,-0.40177330535036787,0.37371344605232987
5.0,5.0,0,1,0,4,18.02763815584276,-0.5002493476329618,-0.4038879055744211
4.0,4.0,0,1,0,5,18.28141867661886,0.3466446159973465,-0.21832394666349195
4.0,4.0,1,1,0,3,17.466168799258014,-0.20482122078517986,-0.44806980055321377
3.0,2.0,0,0,0,5,18.792244300384848,-0.5007417278443749,-0.3817969580850248
3.0,2.0,0,0,1,6,17.37085861945369,-0.7464394533394468,-0.49225169553200643
4.0,4.0,1,1,0,3,17.599700191882537,-0.10634517850258589,-0.22716032565925046
4.0,4.0,0,1,0,6,19.519293032620475,0.2383209694864931,0.33836793006929555
4.0,5.0,0,0,0,3,17.717483227538917,-0.007869136219991892,-0.5806154854895917
4.0,3.0,0,1,0,3,17.717483227538917,0.2383209694864931,-0.49225169553200643
5.0,3.0,0,1,0,3,17.43985149094064,0.6913107639864254,0.7890232588529809
4.0,3.0,1,1,0,3,17.676240269004868,0.2383209694864931,-0.4834153165362479
3.0,6.0,0,0,0,5,17.034386382832476,-0.007869136219991892,-0.8457068553623477
5.0,4.0,0,0,1,5,17.926384422137584,0.4845110751929781,-0.02834179825468346
4.0,5.0,0,1,0,4,18.369387449564815,-0.11520802230801934,-0.49225169553200643
5.0,3.0,0,1,0,5,18.643824295266576,0.730701180899463,0.4797499940014322
4.0,4.0,1,1,1,3,17.576710673657836,-0.057107157361288886,-0.5806154854895917
8.0,4.0,0,1,0,4,17.974393641323946,0.5903728206467667,1.239678587636666
4.0,3.0,0,1,0,6,17.576710673657836,0.5583681069049236,-0.49225169553200643
4.0,2.0,0,0,0,6,18.75715298057358,-0.2540592419264769,-0.4038879055744211
5.0,2.0,0,0,0,4,16.99356438831222,-0.2895106171482107,-0.22716032565925046
5.0,6.0,0,1,0,4,16.70588231586044,-0.8941535167633379,4.1910291722200155
3.0,3.0,0,0,0,6,17.45309671769066,-0.7464394533394468,-0.8457068553623477
4.0,2.0,0,0,0,2,16.51351042321298,-0.007869136219991892,-0.1387965357016651
3.0,4.0,0,0,0,6,19.275096072108433,0.730701180899463,-0.4569061795489723
4.0,4.0,1,0,0,5,17.822843743196746,0.2383209694864931,-0.49225169553200643
2.0,2.0,1,0,0,1,16.61887093887081,-1.0162638091937544,-0.801524960383555
3.0,3.0,1,1,0,2,17.37085861945369,-0.40177330535036787,-0.5143426430214028
3.0,3.0,0,0,0,4,17.014183675514957,-0.2540592419264769,-0.36854238959138697
3.0,4.0,0,1,0,6,19.41393251696265,0.878415244323354,-0.4569061795489723
3.0,1.0,0,0,0,3,16.972510979114386,-0.9680105484752833,-0.5028553503269166
6.0,5.0,0,0,0,5,18.51599092375669,1.321557434595027,0.03793104421350554
3.0,2.0,0,0,0,3,16.733281290048552,-0.9266506107165938,-0.2713422206380431
4.0,3.0,1,1,0,2,17.822843743196746,0.1152259166332506,-0.4038879055744211
5.0,4.0,0,0,1,5,17.942644943009366,0.21616385997290943,-0.02834179825468346
3.0,3.0,1,0,0,3,17.676240269004868,-0.5987253899155558,-0.5364335905107991
4.0,4.0,0,1,0,5,18.03501826314038,-0.20482122078517986,-0.42597885306381744
3.0,2.0,0,0,0,2,16.785925023533974,-0.8941535167633379,-0.49225169553200643
4.0,4.0,1,1,0,5,18.042344303232454,-0.007869136219991892,-0.5452699695065576
3.0,2.0,0,0,0,4,16.64872390202049,-0.8449154956220408,0.03793104421350554
3.0,2.0,0,0,1,5,17.686711568872166,-0.007869136219991892,-0.49225169553200643
5.0,5.0,0,0,0,3,18.132998671500584,0.2383209694864931,-0.22716032565925046
3.0,2.0,0,0,0,6,17.37085861945369,0.730701180899463,0.17047672914988352
3.0,3.0,0,1,0,2,17.182806387950748,-0.10634517850258589,-0.49225169553200643
5.0,4.0,0,1,0,3,18.049617062561534,0.4845110751929781,0.6564775739166029
4.0,3.0,0,0,1,2,17.312018119430753,-0.10634517850258589,-0.22716032565925046
5.0,3.0,0,1,0,5,18.132998671500584,0.730701180899463,0.39138620404384683
4.0,2.0,0,0,1,2,17.341871082580436,-0.2540592419264769,-0.3155241156168358
4.0,4.0,0,1,0,5,18.234351165760874,-0.5248683582036103,-0.5364335905107991
5.0,3.0,0,1,0,5,18.258161814454592,0.4845110751929781,-0.18297843068045777
4.0,3.0,0,0,0,4,17.399029496420383,-0.2540592419264769,0.6564775739166029
5.0,2.0,0,0,0,2,17.09265529095645,0.003947988853919388,-0.19623299917409562
4.0,2.0,0,1,0,3,17.565014633894645,-0.2540592419264769,-0.44806980055321377
4.0,3.0,0,1,0,4,18.05683731053502,0.0906069060626021,-0.49225169553200643
3.0,3.0,0,1,0,4,18.02763815584276,-0.5002493476329618,-0.4038879055744211
5.0,3.0,0,1,0,3,17.216707939626428,0.2383209694864931,-0.35970601059562846
3.0,2.0,1,0,0,3,16.972510979114386,-0.7484089741850987,-0.5028553503269166
5.0,5.0,0,0,0,5,17.822843743196746,-0.5248683582036103,-0.5055062640256442
6.0,5.0,1,1,0,6,18.81272283172839,0.976891286605948,0.39138620404384683
3.0,2.0,0,0,1,4,17.7667542765457,-0.10634517850258589,-0.22716032565925046
5.0,3.0,0,1,1,3,17.37085861945369,-0.2540592419264769,-0.5806154854895917
4.0,4.0,0,0,0,3,17.47907220409392,0.11325639578759872,-0.44806980055321377
5.0,5.0,0,0,0,4,18.951308995014536,-0.007869136219991892,0.9215689437893588
5.0,2.0,0,1,0,6,18.643824295266576,-0.007869136219991892,1.0982965237045295
4.0,4.0,0,1,0,5,19.92475814072864,-0.9926295590459319,7.72558077052343
4.0,3.0,1,1,0,4,18.05683731053502,0.0906069060626021,-0.49225169553200643
6.0,5.0,1,1,0,2,17.822843743196746,0.4845110751929781,-0.006250850765287128
4.0,4.0,0,0,0,5,18.720785336402702,-0.007869136219991892,1.407569788556078
4.0,4.0,0,0,0,2,17.553180176247643,-0.22451642924169868,0.17047672914988352
3.0,1.0,0,0,0,1,16.166885815127753,-0.8695345061926893,0.2146586241286762
6.0,6.0,0,1,0,6,18.258161814454592,0.2875589906277901,-0.4038879055744211
3.0,1.0,0,0,0,1,16.64872390202049,-0.8449154956220408,-0.22716032565925046
4.0,3.0,0,1,0,2,17.576710673657836,-0.27867825249712536,-0.5806154854895917
4.0,3.0,1,1,0,2,17.37085861945369,0.5583681069049236,-0.3906333370807833
4.0,3.0,0,0,0,5,18.75715298057358,0.976891286605948,3.32506403063568
3.0,2.0,0,1,0,2,16.883563493097892,-0.8695345061926893,-0.5364335905107991
4.0,2.0,0,1,1,3,17.216707939626428,-0.5283150196835011,-0.5806154854895917
6.0,5.0,0,0,0,2,17.576710673657836,0.533749096334275,-0.49225169553200643
4.0,3.0,0,0,0,5,18.258161814454592,0.1398449272038991,0.39138620404384683
4.0,3.0,1,1,0,4,17.840862248699423,-0.007869136219991892,-0.5806154854895917
4.0,3.0,0,0,0,3,18.064005800013632,-0.10634517850258589,0.3030224140862615
3.0,2.0,0,0,0,1,16.440179150127435,-0.8449154956220408,-0.44806980055321377
4.0,3.0,0,1,0,6,18.369387449564815,-0.5494873687742589,-0.44806980055321377
4.0,4.0,0,1,0,4,17.95067711470663,0.0906069060626021,-0.4038879055744211
4.0,4.0,0,0,0,5,18.890684373198102,1.961651709431888,2.8655723228562358
4.0,4.0,0,0,0,5,18.683045008419857,-0.007869136219991892,1.2308422086409074
4.0,3.0,0,0,0,4,18.02763815584276,-0.007869136219991892,-0.22716032565925046
3.0,2.0,0,0,1,4,17.553180176247643,-0.8055250787090033,-0.1387965357016651
3.0,2.0,1,1,0,2,16.972510979114386,-0.7956774744807439,-0.23599670465500894
5.0,4.0,0,0,1,2,17.7473361906886,-0.15558319964388287,-0.22716032565925046
3.0,2.0,0,1,0,1,16.759949537130716,-0.8055250787090033,-0.1387965357016651
5.0,5.0,0,1,0,6,19.209138467952933,0.976891286605948,0.6564775739166029
